session_close,ticker,close
2025-01-31T21:00:00+00:00,NVDA,97.703674
2025-02-03T21:00:00+00:00,NVDA,97.68266
2025-02-04T21:00:00+00:00,NVDA,96.893888
2025-02-05T21:00:00+00:00,NVDA,96.969602
2025-02-06T21:00:00+00:00,NVDA,97.967036
2025-02-07T21:00:00+00:00,NVDA,100.566908
2025-02-10T21:00:00+00:00,NVDA,100.10642
2025-02-11T21:00:00+00:00,NVDA,99.591931
2025-02-12T21:00:00+00:00,NVDA,99.105355
2025-02-13T21:00:00+00:00,NVDA,100.231921
2025-02-14T21:00:00+00:00,NVDA,98.99159
2025-02-17T21:00:00+00:00,NVDA,99.315111
2025-02-18T21:00:00+00:00,NVDA,100.2181
2025-02-19T21:00:00+00:00,NVDA,99.229211
2025-02-20T21:00:00+00:00,NVDA,97.236092
2025-02-21T21:00:00+00:00,NVDA,96.852435
2025-02-24T21:00:00+00:00,NVDA,99.037375
2025-02-25T21:00:00+00:00,NVDA,96.869233
2025-02-26T21:00:00+00:00,NVDA,96.304351
2025-02-27T21:00:00+00:00,NVDA,95.05468
2025-02-28T21:00:00+00:00,NVDA,95.843347
2025-03-03T21:00:00+00:00,NVDA,101.303036
2025-03-04T21:00:00+00:00,NVDA,100.703572
2025-03-05T21:00:00+00:00,NVDA,102.542726
2025-03-06T21:00:00+00:00,NVDA,101.895349
2025-03-07T21:00:00+00:00,NVDA,99.969158
2025-03-10T21:00:00+00:00,NVDA,101.047986
2025-03-11T21:00:00+00:00,NVDA,103.655451
2025-03-12T21:00:00+00:00,NVDA,106.705048
2025-03-13T21:00:00+00:00,NVDA,109.598812
2025-03-14T21:00:00+00:00,NVDA,105.243327
2025-03-17T21:00:00+00:00,NVDA,101.889037
2025-03-18T21:00:00+00:00,NVDA,101.793942
2025-03-19T21:00:00+00:00,NVDA,97.462032
2025-03-20T21:00:00+00:00,NVDA,98.984963
2025-03-21T21:00:00+00:00,NVDA,100.080798
2025-03-24T21:00:00+00:00,NVDA,101.658745
2025-03-25T21:00:00+00:00,NVDA,100.936388
2025-03-26T21:00:00+00:00,NVDA,99.603728
2025-03-27T21:00:00+00:00,NVDA,102.424925
2025-03-28T21:00:00+00:00,NVDA,100.892204
2025-03-31T21:00:00+00:00,NVDA,103.571702
2025-04-01T21:00:00+00:00,NVDA,105.787822
2025-04-02T21:00:00+00:00,NVDA,104.697175
2025-04-03T21:00:00+00:00,NVDA,102.682785
2025-04-04T21:00:00+00:00,NVDA,102.758347
2025-04-07T21:00:00+00:00,NVDA,102.430607
2025-04-08T21:00:00+00:00,NVDA,98.592903
2025-04-09T21:00:00+00:00,NVDA,103.186313
2025-04-10T21:00:00+00:00,NVDA,99.694448
2025-04-11T21:00:00+00:00,NVDA,96.935557
2025-04-14T21:00:00+00:00,NVDA,99.46852
2025-04-15T21:00:00+00:00,NVDA,96.766701
2025-04-16T21:00:00+00:00,NVDA,95.498964
2025-04-17T21:00:00+00:00,NVDA,96.129004
2025-04-18T21:00:00+00:00,NVDA,95.020663
2025-04-21T21:00:00+00:00,NVDA,93.67893
2025-04-22T21:00:00+00:00,NVDA,95.043654
2025-04-23T21:00:00+00:00,NVDA,92.140008
2025-04-24T21:00:00+00:00,NVDA,92.327813
2025-04-25T21:00:00+00:00,NVDA,94.826912
2025-04-28T21:00:00+00:00,NVDA,95.043339
2025-04-29T21:00:00+00:00,NVDA,97.82387
2025-04-30T21:00:00+00:00,NVDA,101.718157
2025-05-01T21:00:00+00:00,NVDA,103.095463
2025-05-02T21:00:00+00:00,NVDA,103.881321
2025-05-05T21:00:00+00:00,NVDA,103.018234
2025-05-06T21:00:00+00:00,NVDA,104.075858
2025-05-07T21:00:00+00:00,NVDA,103.643373
2025-05-08T21:00:00+00:00,NVDA,102.694227
2025-05-09T21:00:00+00:00,NVDA,106.936863
2025-05-12T21:00:00+00:00,NVDA,110.070439
2025-05-13T21:00:00+00:00,NVDA,110.074427
2025-05-14T21:00:00+00:00,NVDA,108.982565
2025-05-15T21:00:00+00:00,NVDA,108.960786
2025-05-16T21:00:00+00:00,NVDA,108.861568
2025-05-19T21:00:00+00:00,NVDA,110.894452
2025-05-20T21:00:00+00:00,NVDA,109.739532
2025-05-21T21:00:00+00:00,NVDA,109.191132
2025-05-22T21:00:00+00:00,NVDA,111.307248
2025-05-23T21:00:00+00:00,NVDA,108.688629
2025-05-26T21:00:00+00:00,NVDA,108.829552
2025-05-27T21:00:00+00:00,NVDA,104.693839
2025-05-28T21:00:00+00:00,NVDA,105.825992
2025-05-29T21:00:00+00:00,NVDA,109.353277
2025-05-30T21:00:00+00:00,NVDA,109.976494
2025-06-02T21:00:00+00:00,NVDA,114.815843
2025-06-03T21:00:00+00:00,NVDA,111.801464
2025-06-04T21:00:00+00:00,NVDA,109.305779
2025-06-05T21:00:00+00:00,NVDA,108.651913
2025-06-06T21:00:00+00:00,NVDA,108.864946
2025-06-09T21:00:00+00:00,NVDA,104.828851
2025-06-10T21:00:00+00:00,NVDA,104.839969
2025-06-11T21:00:00+00:00,NVDA,102.98706
2025-06-12T21:00:00+00:00,NVDA,104.853037
2025-06-13T21:00:00+00:00,NVDA,105.587222
2025-06-16T21:00:00+00:00,NVDA,104.991659
2025-06-17T21:00:00+00:00,NVDA,102.702382
2025-06-18T21:00:00+00:00,NVDA,100.05169
2025-06-19T21:00:00+00:00,NVDA,101.981052
2025-06-20T21:00:00+00:00,NVDA,101.163863
2025-06-23T21:00:00+00:00,NVDA,101.618811
2025-06-24T21:00:00+00:00,NVDA,101.608552
2025-06-25T21:00:00+00:00,NVDA,102.972451
2025-06-26T21:00:00+00:00,NVDA,104.336906
2025-06-27T21:00:00+00:00,NVDA,105.726936
2025-06-30T21:00:00+00:00,NVDA,107.989733
2025-07-01T21:00:00+00:00,NVDA,104.686179
2025-07-02T21:00:00+00:00,NVDA,102.445832
2025-07-03T21:00:00+00:00,NVDA,98.984081
2025-07-04T21:00:00+00:00,NVDA,98.281203
2025-07-07T21:00:00+00:00,NVDA,101.813284
2025-07-08T21:00:00+00:00,NVDA,101.486907
2025-07-09T21:00:00+00:00,NVDA,100.889399
2025-07-10T21:00:00+00:00,NVDA,101.927244
2025-07-11T21:00:00+00:00,NVDA,103.785636
2025-07-14T21:00:00+00:00,NVDA,106.445692
2025-07-15T21:00:00+00:00,NVDA,105.678121
2025-07-16T21:00:00+00:00,NVDA,104.595635
2025-07-17T21:00:00+00:00,NVDA,101.631766
2025-07-18T21:00:00+00:00,NVDA,100.970399
2025-07-21T21:00:00+00:00,NVDA,94.789499
2025-07-22T21:00:00+00:00,NVDA,93.377101
2025-07-23T21:00:00+00:00,NVDA,95.535871
2025-07-24T21:00:00+00:00,NVDA,96.727246
2025-07-25T21:00:00+00:00,NVDA,94.278388
2025-07-28T21:00:00+00:00,NVDA,93.96637
2025-07-29T21:00:00+00:00,NVDA,94.343188
2025-07-30T21:00:00+00:00,NVDA,97.944167
2025-07-31T21:00:00+00:00,NVDA,98.115256
2025-08-01T21:00:00+00:00,NVDA,100.726573
2025-08-04T21:00:00+00:00,NVDA,100.272161
2025-08-05T21:00:00+00:00,NVDA,99.80591
2025-08-06T21:00:00+00:00,NVDA,101.810471
2025-08-07T21:00:00+00:00,NVDA,99.930947
2025-08-08T21:00:00+00:00,NVDA,100.1825
2025-08-11T21:00:00+00:00,NVDA,102.944015
2025-08-12T21:00:00+00:00,NVDA,102.515296
2025-08-13T21:00:00+00:00,NVDA,100.613153
2025-08-14T21:00:00+00:00,NVDA,95.943242
2025-08-15T21:00:00+00:00,NVDA,97.427318
2025-08-18T21:00:00+00:00,NVDA,97.324567
2025-08-19T21:00:00+00:00,NVDA,94.256119
2025-08-20T21:00:00+00:00,NVDA,92.266547
2025-08-21T21:00:00+00:00,NVDA,93.219443
2025-08-22T21:00:00+00:00,NVDA,93.164821
2025-08-25T21:00:00+00:00,NVDA,92.630686
2025-08-26T21:00:00+00:00,NVDA,92.467973
2025-08-27T21:00:00+00:00,NVDA,91.417728
2025-08-28T21:00:00+00:00,NVDA,89.278647
2025-08-29T21:00:00+00:00,NVDA,88.802786
2025-09-01T21:00:00+00:00,NVDA,86.568882
2025-09-02T21:00:00+00:00,NVDA,91.983624
2025-09-03T21:00:00+00:00,NVDA,92.57703
2025-09-04T21:00:00+00:00,NVDA,91.719641
2025-09-05T21:00:00+00:00,NVDA,91.418373
2025-09-08T21:00:00+00:00,NVDA,87.516289
2025-09-09T21:00:00+00:00,NVDA,85.220635
2025-09-10T21:00:00+00:00,NVDA,83.901233
2025-01-02T21:00:00+00:00,AAPL,97.275564
2025-01-03T21:00:00+00:00,AAPL,96.465071
2025-01-06T21:00:00+00:00,AAPL,95.884385
2025-01-07T21:00:00+00:00,AAPL,96.946454
2025-01-08T21:00:00+00:00,AAPL,97.152812
2025-01-09T21:00:00+00:00,AAPL,95.687789
2025-01-10T21:00:00+00:00,AAPL,95.212623
2025-01-13T21:00:00+00:00,AAPL,95.882237
2025-01-14T21:00:00+00:00,AAPL,95.461689
2025-01-15T21:00:00+00:00,AAPL,94.179573
2025-01-16T21:00:00+00:00,AAPL,93.030313
2025-01-17T21:00:00+00:00,AAPL,93.993099
2025-01-20T21:00:00+00:00,AAPL,94.740588
2025-01-21T21:00:00+00:00,AAPL,93.55117
2025-01-22T21:00:00+00:00,AAPL,94.611109
2025-01-23T21:00:00+00:00,AAPL,93.877968
2025-01-24T21:00:00+00:00,AAPL,92.530766
2025-01-27T21:00:00+00:00,AAPL,92.401153
2025-01-28T21:00:00+00:00,AAPL,90.81997
2025-01-29T21:00:00+00:00,AAPL,93.191913
2025-01-30T21:00:00+00:00,AAPL,94.258462
2025-01-31T21:00:00+00:00,AAPL,95.489867
2025-02-03T21:00:00+00:00,AAPL,95.106881
2025-02-04T21:00:00+00:00,AAPL,96.993328
2025-02-05T21:00:00+00:00,AAPL,97.401716
2025-02-06T21:00:00+00:00,AAPL,98.530105
2025-02-07T21:00:00+00:00,AAPL,99.012807
2025-02-10T21:00:00+00:00,AAPL,100.685369
2025-02-11T21:00:00+00:00,AAPL,101.533367
2025-02-12T21:00:00+00:00,AAPL,102.756626
2025-02-13T21:00:00+00:00,AAPL,104.289125
2025-02-14T21:00:00+00:00,AAPL,103.499177
2025-02-17T21:00:00+00:00,AAPL,104.87917
2025-02-18T21:00:00+00:00,AAPL,106.591708
2025-02-19T21:00:00+00:00,AAPL,107.191598
2025-02-20T21:00:00+00:00,AAPL,107.538037
2025-02-21T21:00:00+00:00,AAPL,107.290144
2025-02-24T21:00:00+00:00,AAPL,107.254731
2025-02-25T21:00:00+00:00,AAPL,107.740196
2025-02-26T21:00:00+00:00,AAPL,109.568461
2025-02-27T21:00:00+00:00,AAPL,113.0184
2025-02-28T21:00:00+00:00,AAPL,110.924204
2025-03-03T21:00:00+00:00,AAPL,113.827424
2025-03-04T21:00:00+00:00,AAPL,115.456518
2025-03-05T21:00:00+00:00,AAPL,114.903604
2025-03-06T21:00:00+00:00,AAPL,115.769296
2025-03-07T21:00:00+00:00,AAPL,118.340421
2025-03-10T21:00:00+00:00,AAPL,119.50311
2025-03-11T21:00:00+00:00,AAPL,121.000534
2025-03-12T21:00:00+00:00,AAPL,119.451833
2025-03-13T21:00:00+00:00,AAPL,121.923145
2025-03-14T21:00:00+00:00,AAPL,122.296446
2025-03-17T21:00:00+00:00,AAPL,122.171516
2025-03-18T21:00:00+00:00,AAPL,121.04075
2025-03-19T21:00:00+00:00,AAPL,120.745515
2025-03-20T21:00:00+00:00,AAPL,119.590321
2025-03-21T21:00:00+00:00,AAPL,122.705164
2025-03-24T21:00:00+00:00,AAPL,124.537172
2025-03-25T21:00:00+00:00,AAPL,122.175916
2025-03-26T21:00:00+00:00,AAPL,122.72266
2025-03-27T21:00:00+00:00,AAPL,123.846897
2025-03-28T21:00:00+00:00,AAPL,122.086648
2025-03-31T21:00:00+00:00,AAPL,123.287496
2025-04-01T21:00:00+00:00,AAPL,123.285937
2025-04-02T21:00:00+00:00,AAPL,123.929204
2025-04-03T21:00:00+00:00,AAPL,124.425703
2025-04-04T21:00:00+00:00,AAPL,125.315177
2025-04-07T21:00:00+00:00,AAPL,122.272065
2025-04-08T21:00:00+00:00,AAPL,119.734072
2025-04-09T21:00:00+00:00,AAPL,121.22132
2025-04-10T21:00:00+00:00,AAPL,121.385129
2025-04-11T21:00:00+00:00,AAPL,121.142478
2025-04-14T21:00:00+00:00,AAPL,123.701213
2025-04-15T21:00:00+00:00,AAPL,123.396596
2025-04-16T21:00:00+00:00,AAPL,122.409
2025-04-17T21:00:00+00:00,AAPL,121.490084
2025-04-18T21:00:00+00:00,AAPL,121.646222
2025-04-21T21:00:00+00:00,AAPL,120.812857
2025-04-22T21:00:00+00:00,AAPL,122.821659
2025-04-23T21:00:00+00:00,AAPL,122.573553
2025-04-24T21:00:00+00:00,AAPL,121.76554
2025-04-25T21:00:00+00:00,AAPL,124.439281
2025-04-28T21:00:00+00:00,AAPL,125.15961
2025-04-29T21:00:00+00:00,AAPL,128.142559
2025-04-30T21:00:00+00:00,AAPL,131.817344
2025-05-01T21:00:00+00:00,AAPL,131.944956
2025-05-02T21:00:00+00:00,AAPL,129.198285
2025-05-05T21:00:00+00:00,AAPL,128.993106
2025-05-06T21:00:00+00:00,AAPL,128.211978
2025-05-07T21:00:00+00:00,AAPL,128.124533
2025-05-08T21:00:00+00:00,AAPL,128.581347
2025-05-09T21:00:00+00:00,AAPL,131.034637
2025-05-12T21:00:00+00:00,AAPL,133.183592
2025-05-13T21:00:00+00:00,AAPL,130.617512
2025-05-14T21:00:00+00:00,AAPL,130.226565
2025-05-15T21:00:00+00:00,AAPL,130.339072
2025-05-16T21:00:00+00:00,AAPL,131.066455
2025-05-19T21:00:00+00:00,AAPL,129.995508
2025-05-20T21:00:00+00:00,AAPL,127.902302
2025-05-21T21:00:00+00:00,AAPL,127.064038
2025-05-22T21:00:00+00:00,AAPL,125.476144
2025-05-23T21:00:00+00:00,AAPL,125.081225
2025-05-26T21:00:00+00:00,AAPL,127.780634
2025-05-27T21:00:00+00:00,AAPL,128.683876
2025-05-28T21:00:00+00:00,AAPL,126.457987
2025-05-29T21:00:00+00:00,AAPL,126.484608
2025-05-30T21:00:00+00:00,AAPL,126.723453
2025-06-02T21:00:00+00:00,AAPL,128.639065
2025-06-03T21:00:00+00:00,AAPL,126.912359
2025-06-04T21:00:00+00:00,AAPL,126.103078
2025-06-05T21:00:00+00:00,AAPL,126.166891
2025-06-06T21:00:00+00:00,AAPL,124.765678
2025-06-09T21:00:00+00:00,AAPL,124.542783
2025-06-10T21:00:00+00:00,AAPL,123.652964
2025-06-11T21:00:00+00:00,AAPL,124.85242
2025-06-12T21:00:00+00:00,AAPL,126.826267
2025-06-13T21:00:00+00:00,AAPL,125.01452
2025-06-16T21:00:00+00:00,AAPL,126.368573
2025-06-17T21:00:00+00:00,AAPL,127.621411
2025-06-18T21:00:00+00:00,AAPL,126.525466
2025-06-19T21:00:00+00:00,AAPL,125.95562
2025-06-20T21:00:00+00:00,AAPL,126.102223
2025-06-23T21:00:00+00:00,AAPL,127.96202
2025-06-24T21:00:00+00:00,AAPL,127.36402
2025-06-25T21:00:00+00:00,AAPL,129.945984
2025-06-26T21:00:00+00:00,AAPL,130.371667
2025-06-27T21:00:00+00:00,AAPL,132.817743
2025-06-30T21:00:00+00:00,AAPL,132.220245
2025-07-01T21:00:00+00:00,AAPL,132.849631
2025-07-02T21:00:00+00:00,AAPL,130.647575
2025-07-03T21:00:00+00:00,AAPL,128.798365
2025-07-04T21:00:00+00:00,AAPL,128.422576
2025-07-07T21:00:00+00:00,AAPL,130.649452
2025-07-08T21:00:00+00:00,AAPL,128.668486
2025-07-09T21:00:00+00:00,AAPL,128.394674
2025-07-10T21:00:00+00:00,AAPL,127.711379
2025-07-11T21:00:00+00:00,AAPL,129.805823
2025-07-14T21:00:00+00:00,AAPL,130.102475
2025-07-15T21:00:00+00:00,AAPL,128.354423
2025-07-16T21:00:00+00:00,AAPL,125.897683
2025-07-17T21:00:00+00:00,AAPL,125.445384
2025-07-18T21:00:00+00:00,AAPL,125.710133
2025-07-21T21:00:00+00:00,AAPL,123.564835
2025-07-22T21:00:00+00:00,AAPL,122.163725
2025-07-23T21:00:00+00:00,AAPL,124.291093
2025-07-24T21:00:00+00:00,AAPL,125.945529
2025-07-25T21:00:00+00:00,AAPL,127.734811
2025-07-28T21:00:00+00:00,AAPL,127.939921
2025-07-29T21:00:00+00:00,AAPL,129.719568
2025-07-30T21:00:00+00:00,AAPL,130.104364
2025-07-31T21:00:00+00:00,AAPL,130.982005
2025-08-01T21:00:00+00:00,AAPL,134.047364
2025-08-04T21:00:00+00:00,AAPL,132.978176
2025-08-05T21:00:00+00:00,AAPL,135.94044
2025-08-06T21:00:00+00:00,AAPL,135.026631
2025-08-07T21:00:00+00:00,AAPL,133.889224
2025-08-08T21:00:00+00:00,AAPL,132.688829
2025-08-11T21:00:00+00:00,AAPL,132.116979
2025-08-12T21:00:00+00:00,AAPL,135.15785
2025-08-13T21:00:00+00:00,AAPL,135.095119
2025-08-14T21:00:00+00:00,AAPL,133.243709
2025-08-15T21:00:00+00:00,AAPL,132.927245
2025-08-18T21:00:00+00:00,AAPL,134.119271
2025-08-19T21:00:00+00:00,AAPL,136.294604
